chamado_id,cliente_id,canal,assunto,severidade,status,abertoEm,resolvidoEm,tempoResolucaoHoras,satisfacao,transacaoDisputadaId
CH0002134,CLI0975,Chat,Problema no aplicativo,Baixa,Em Andamento,2025-10-14T21:09:51,,,,
CH0002135,CLI0511,Chat,Solicitação de cancelamento,Baixa,Resolvido,2025-12-17T10:39:13,2025-12-18T05:39:13,19,2,
CH0002136,CLI0909,App,Solicitação de cancelamento,Alta,Cancelado,2026-02-14T03:16:18,,,,
CH0002137,CLI0267,App,Reclamação de atendimento,Baixa,Em Andamento,2025-10-17T11:19:04,,,,
CH0002138,CLI0746,App,Contestação de transação,Baixa,Em Andamento,2025-12-17T19:30:36,,,,TX0022563
CH0002139,CLI0271,App,Solicitação de cancelamento,Baixa,Resolvido,2025-12-30T21:01:09,2026-01-03T04:01:09,79,3,
CH0002140,CLI0253,E-mail,Problema no aplicativo,Baixa,Resolvido,2025-12-12T01:49:25,2025-12-13T17:49:25,40,2,
CH0002141,CLI1123,App,Contestação de transação,Baixa,Resolvido,2026-02-08T01:36:02,2026-02-09T23:36:02,46,5,TX0006087
CH0002142,CLI0103,Chat,Dúvida sobre fatura,Média,Resolvido,2026-01-31T10:23:30,2026-02-02T07:23:30,45,5,
CH0002143,CLI0459,Telefone,Contestação de transação,Baixa,Aberto,2025-11-13T20:22:43,,,,TX0006574
CH0002144,CLI0005,Chat,Reclamação de atendimento,Baixa,Resolvido,2025-12-20T06:43:16,2025-12-23T14:43:16,80,3,
CH0002145,CLI1136,Telefone,Reclamação de atendimento,Baixa,Resolvido,2025-09-26T22:28:31,2025-09-27T15:28:31,17,1,
CH0002146,CLI0496,App,Elogio ao atendimento,Alta,Resolvido,2025-11-08T08:50:57,2025-11-11T00:50:57,64,5,
CH0002147,CLI0057,E-mail,Problema no aplicativo,Média,Resolvido,2025-11-08T18:21:16,2025-11-11T05:21:16,59,4,
CH0002148,CLI0449,E-mail,Dúvida sobre fatura,Baixa,Resolvido,2026-01-06T00:31:39,2026-01-08T21:31:39,69,5,
CH0002149,CLI0749,App,Contestação de transação,Alta,Resolvido,2025-11-13T15:12:11,2025-11-14T22:12:11,31,1,TX0007623
CH0002150,CLI1049,App,Problema no aplicativo,Baixa,Resolvido,2025-11-10T18:46:14,2025-11-14T01:46:14,79,2,
CH0002151,CLI0298,Telefone,Solicitação de cancelamento,Média,Em Andamento,2025-10-16T02:35:19,,,,
CH0002152,CLI0163,Agência,Problema no aplicativo,Baixa,Resolvido,2026-01-24T10:42:58,2026-01-26T20:42:58,58,1,
CH0002153,CLI0197,Agência,Dúvida sobre fatura,Média,Resolvido,2025-12-18T10:24:05,2025-12-20T23:24:05,61,5,
CH0002154,CLI0007,Telefone,Elogio ao atendimento,Baixa,Em Andamento,2025-09-15T11:59:00,,,,
CH0002155,CLI1272,Telefone,Dúvida sobre produto,Baixa,Em Andamento,2025-10-04T22:27:31,,,,
CH0002156,CLI1219,App,Problema no aplicativo,Baixa,Resolvido,2025-10-24T15:23:01,2025-10-26T06:23:01,39,4,
CH0002157,CLI0946,App,Solicitação de cancelamento,Baixa,Resolvido,2025-09-02T10:40:55,2025-09-05T03:40:55,65,5,
CH0002158,CLI0360,App,Reclamação de atendimento,Alta,Aberto,2025-12-15T11:26:41,,,,
CH0002159,CLI0874,App,Solicitação de cancelamento,Média,Cancelado,2025-10-19T02:48:12,,,,
CH0002160,CLI1184,Agência,Dúvida sobre produto,Média,Resolvido,2026-01-21T19:34:09,2026-01-25T03:34:09,80,4,
CH0002161,CLI0621,E-mail,Dúvida sobre fatura,Baixa,Resolvido,2025-09-19T21:55:57,2025-09-20T10:55:57,13,1,
CH0002162,CLI0474,App,Contestação de transação,Baixa,Em Andamento,2026-01-10T04:55:42,,,,TX0009823
CH0002163,CLI0610,E-mail,Reclamação de atendimento,Baixa,Aberto,2025-09-03T22:39:08,,,,
CH0002164,CLI0786,Chat,Reclamação de atendimento,Alta,Em Andamento,2026-02-15T12:18:41,,,,
CH0002165,CLI0699,Telefone,Reclamação de atendimento,Baixa,Resolvido,2025-10-12T03:10:37,2025-10-13T21:10:37,42,3,
CH0002166,CLI0514,App,Elogio ao atendimento,Baixa,Resolvido,2025-09-12T06:10:06,2025-09-14T17:10:06,59,3,
CH0002167,CLI1119,Chat,Elogio ao atendimento,Baixa,Aberto,2026-01-12T23:27:56,,,,
CH0002168,CLI0797,App,Reclamação de atendimento,Baixa,Aberto,2025-10-01T02:35:32,,,,
CH0002169,CLI1149,App,Problema no aplicativo,Alta,Resolvido,2026-02-04T17:07:05,2026-02-07T21:07:05,76,4,
CH0002170,CLI1086,Agência,Contestação de transação,Baixa,Em Andamento,2026-02-17T13:12:26,,,,TX0019484
CH0002171,CLI0010,Chat,Elogio ao atendimento,Baixa,Resolvido,2025-09-18T22:29:36,2025-09-22T00:29:36,74,3,
CH0002172,CLI0390,App,Reclamação de atendimento,Baixa,Em Andamento,2025-12-13T22:03:55,,,,
CH0002173,CLI0137,Telefone,Dúvida sobre produto,Média,Aberto,2026-01-15T03:11:44,,,,
CH0002174,CLI0406,Chat,Dúvida sobre fatura,Baixa,Resolvido,2025-10-07T09:49:13,2025-10-10T15:49:13,78,4,
CH0002175,CLI0376,Agência,Dúvida sobre fatura,Baixa,Resolvido,2026-01-01T04:01:36,2026-01-04T00:01:36,68,2,
CH0002176,CLI0738,Chat,Dúvida sobre produto,Baixa,Resolvido,2026-01-31T23:44:06,2026-02-02T23:44:06,48,2,
CH0002177,CLI1072,Chat,Contestação de transação,Média,Resolvido,2026-01-21T23:16:40,2026-01-22T04:16:40,5,4,TX0022358
CH0002178,CLI1169,App,Elogio ao atendimento,Alta,Em Andamento,2025-12-06T15:34:08,,,,
CH0002179,CLI0737,App,Elogio ao atendimento,Média,Resolvido,2025-10-14T10:16:05,2025-10-14T18:16:05,8,1,
CH0002180,CLI0168,Telefone,Reclamação de atendimento,Baixa,Resolvido,2025-10-30T02:09:37,2025-10-31T23:09:37,45,1,
CH0002181,CLI0104,Telefone,Solicitação de cancelamento,Média,Em Andamento,2026-01-21T11:11:38,,,,
CH0002182,CLI0894,Telefone,Contestação de transação,Baixa,Em Andamento,2025-11-21T21:20:35,,,,TX0003794
CH0002183,CLI0294,App,Dúvida sobre produto,Baixa,Resolvido,2025-09-03T05:11:20,2025-09-05T10:11:20,53,1,
CH0002184,CLI0385,App,Elogio ao atendimento,Baixa,Resolvido,2026-01-03T23:29:14,2026-01-07T07:29:14,80,2,
CH0002185,CLI0482,Chat,Problema no aplicativo,Baixa,Em Andamento,2026-01-27T09:20:26,,,,
CH0002186,CLI0387,Chat,Alteração cadastral,Baixa,Resolvido,2025-11-02T05:45:47,2025-11-05T13:45:47,80,1,
CH0002187,CLI0980,Chat,Dúvida sobre produto,Baixa,Resolvido,2026-01-08T10:19:36,2026-01-10T17:19:36,55,3,
CH0002188,CLI0262,App,Elogio ao atendimento,Baixa,Resolvido,2025-11-22T13:34:40,2025-11-24T08:34:40,43,2,
CH0002189,CLI0838,App,Alteração cadastral,Média,Aberto,2025-10-24T03:17:13,,,,
CH0002190,CLI1064,Chat,Contestação de transação,Baixa,Resolvido,2025-10-20T14:47:43,2025-10-20T16:47:43,2,5,TX0001689
CH0002191,CLI0034,Agência,Alteração cadastral,Média,Resolvido,2025-11-25T14:14:15,2025-11-27T12:14:15,46,1,
CH0002192,CLI0220,App,Reclamação de atendimento,Média,Resolvido,2025-12-28T02:20:17,2025-12-28T06:20:17,4,3,
CH0002193,CLI0013,App,Contestação de transação,Baixa,Resolvido,2025-10-31T09:57:42,2025-11-01T19:57:42,34,2,TX0011074
CH0002194,CLI0539,Agência,Elogio ao atendimento,Baixa,Resolvido,2025-10-21T08:53:59,2025-10-25T04:53:59,92,3,
CH0002195,CLI1009,App,Solicitação de cancelamento,Baixa,Em Andamento,2026-01-10T16:51:32,,,,
CH0002196,CLI0387,Chat,Elogio ao atendimento,Média,Resolvido,2025-10-10T00:45:56,2025-10-12T00:45:56,48,3,
CH0002197,CLI1224,E-mail,Alteração cadastral,Baixa,Resolvido,2026-02-25T01:31:00,2026-02-28T16:31:00,87,4,
CH0002198,CLI0581,App,Problema no aplicativo,Baixa,Cancelado,2025-09-07T21:56:44,,,,
CH0002199,CLI1287,App,Dúvida sobre produto,Baixa,Resolvido,2026-01-12T07:13:16,2026-01-12T23:13:16,16,5,
CH0002200,CLI0531,Agência,Problema no aplicativo,Baixa,Resolvido,2026-02-07T19:45:56,2026-02-11T01:45:56,78,5,
CH0002201,CLI0037,Telefone,Elogio ao atendimento,Baixa,Resolvido,2025-11-08T08:35:21,2025-11-09T19:35:21,35,2,
CH0002202,CLI0598,App,Problema no aplicativo,Média,Resolvido,2025-11-27T03:03:43,2025-11-29T13:03:43,58,1,
CH0002203,CLI0255,E-mail,Dúvida sobre fatura,Média,Aberto,2025-10-14T21:01:33,,,,
CH0002204,CLI0281,Agência,Dúvida sobre produto,Média,Resolvido,2026-01-02T10:59:03,2026-01-03T13:59:03,27,4,
CH0002205,CLI0567,Chat,Dúvida sobre fatura,Média,Resolvido,2025-09-28T23:40:03,2025-10-02T02:40:03,75,2,
CH0002206,CLI1157,Telefone,Solicitação de cancelamento,Média,Resolvido,2025-10-28T09:56:37,2025-10-28T10:56:37,1,3,
CH0002207,CLI0143,App,Contestação de transação,Média,Resolvido,2025-11-02T19:50:16,2025-11-04T19:50:16,48,4,TX0013519
CH0002208,CLI0850,E-mail,Dúvida sobre fatura,Alta,Em Andamento,2026-02-17T20:59:48,,,,
CH0002209,CLI0742,Chat,Solicitação de cancelamento,Baixa,Resolvido,2026-02-01T06:12:30,2026-02-02T04:12:30,22,1,
CH0002210,CLI0926,App,Dúvida sobre produto,Baixa,Resolvido,2025-09-17T23:26:58,2025-09-18T17:26:58,18,3,
CH0002211,CLI0219,App,Contestação de transação,Baixa,Resolvido,2026-01-26T23:36:05,2026-01-29T16:36:05,65,3,TX0010142
CH0002212,CLI0707,Telefone,Reclamação de atendimento,Baixa,Resolvido,2025-09-19T05:50:45,2025-09-23T05:50:45,96,2,
CH0002213,CLI0373,Chat,Problema no aplicativo,Baixa,Resolvido,2025-09-29T06:18:54,2025-10-01T15:18:54,57,3,
CH0002214,CLI0254,Telefone,Contestação de transação,Alta,Resolvido,2025-11-27T23:14:00,2025-11-29T14:14:00,39,5,TX0009447
CH0002215,CLI0856,E-mail,Dúvida sobre fatura,Baixa,Resolvido,2026-02-25T23:57:16,2026-03-01T04:57:16,77,2,
CH0002216,CLI0448,E-mail,Problema no aplicativo,Baixa,Resolvido,2025-09-25T15:00:27,2025-09-27T05:00:27,38,5,
CH0002217,CLI0539,Telefone,Alteração cadastral,Baixa,Em Andamento,2025-09-05T00:34:26,,,,
CH0002218,CLI0148,App,Reclamação de atendimento,Baixa,Resolvido,2025-11-22T10:57:52,2025-11-24T14:57:52,52,1,
CH0002219,CLI0058,App,Reclamação de atendimento,Média,Aberto,2026-01-12T05:17:04,,,,
CH0002220,CLI0226,Chat,Dúvida sobre produto,Baixa,Em Andamento,2026-01-03T10:38:58,,,,
CH0002221,CLI0873,Telefone,Problema no aplicativo,Baixa,Resolvido,2025-09-24T14:35:03,2025-09-25T18:35:03,28,5,
CH0002222,CLI0606,Chat,Dúvida sobre produto,Baixa,Resolvido,2026-01-02T16:09:28,2026-01-06T07:09:28,87,5,
CH0002223,CLI0348,App,Problema no aplicativo,Alta,Resolvido,2026-02-11T02:18:09,2026-02-13T04:18:09,50,2,
CH0002224,CLI1148,App,Dúvida sobre produto,Baixa,Em Andamento,2025-11-20T01:16:46,,,,
CH0002225,CLI1127,Telefone,Dúvida sobre fatura,Baixa,Aberto,2025-09-23T09:06:50,,,,
CH0002226,CLI0644,Telefone,Dúvida sobre fatura,Baixa,Em Andamento,2026-01-30T01:44:38,,,,
CH0002227,CLI0698,Telefone,Contestação de transação,Baixa,Resolvido,2026-02-26T01:32:01,2026-02-27T18:32:01,41,3,TX0011151
CH0002228,CLI0850,Chat,Dúvida sobre produto,Média,Resolvido,2026-01-16T00:27:42,2026-01-18T04:27:42,52,4,
CH0002229,CLI0144,Chat,Solicitação de cancelamento,Média,Aberto,2025-09-24T02:56:04,,,,
CH0002230,CLI0041,Telefone,Alteração cadastral,Baixa,Cancelado,2025-10-20T06:19:08,,,,
CH0002231,CLI0117,App,Dúvida sobre fatura,Alta,Resolvido,2026-01-09T19:29:36,2026-01-12T14:29:36,67,2,
CH0002232,CLI0138,E-mail,Problema no aplicativo,Baixa,Resolvido,2026-02-28T03:47:24,2026-03-03T19:47:24,88,3,
CH0002233,CLI1174,Telefone,Dúvida sobre fatura,Baixa,Em Andamento,2025-09-15T15:59:51,,,,
CH0002234,CLI0563,Chat,Reclamação de atendimento,Baixa,Resolvido,2025-12-23T09:59:37,2025-12-27T05:59:37,92,1,
CH0002235,CLI1299,Telefone,Problema no aplicativo,Média,Resolvido,2026-02-05T18:00:30,2026-02-07T05:00:30,35,5,
CH0002236,CLI1141,Chat,Solicitação de cancelamento,Média,Resolvido,2025-11-12T07:58:00,2025-11-13T15:58:00,32,5,
CH0002237,CLI0967,E-mail,Dúvida sobre fatura,Baixa,Resolvido,2025-09-24T20:20:22,2025-09-24T21:20:22,1,3,
CH0002238,CLI0051,App,Alteração cadastral,Baixa,Resolvido,2025-11-09T13:28:38,2025-11-11T22:28:38,57,2,
CH0002239,CLI0463,Telefone,Elogio ao atendimento,Baixa,Resolvido,2025-11-02T17:19:29,2025-11-06T16:19:29,95,4,
CH0002240,CLI0085,Agência,Reclamação de atendimento,Baixa,Resolvido,2025-10-17T19:20:34,2025-10-20T10:20:34,63,3,
CH0002241,CLI0364,Chat,Elogio ao atendimento,Baixa,Resolvido,2025-11-13T09:24:30,2025-11-16T23:24:30,86,5,
CH0002242,CLI0771,Telefone,Problema no aplicativo,Média,Resolvido,2026-01-30T17:45:52,2026-02-03T02:45:52,81,4,
CH0002243,CLI0286,App,Dúvida sobre produto,Baixa,Resolvido,2026-01-01T22:26:08,2026-01-02T19:26:08,21,3,
CH0002244,CLI0288,App,Contestação de transação,Baixa,Resolvido,2025-11-01T15:17:35,2025-11-03T03:17:35,36,4,TX0019984
CH0002245,CLI0285,App,Alteração cadastral,Baixa,Em Andamento,2025-09-25T03:29:23,,,,
CH0002246,CLI0701,Chat,Alteração cadastral,Baixa,Resolvido,2025-09-26T00:54:53,2025-09-26T06:54:53,6,3,
CH0002247,CLI0311,Chat,Elogio ao atendimento,Baixa,Resolvido,2025-10-15T10:05:17,2025-10-17T21:05:17,59,4,
CH0002248,CLI0849,Chat,Reclamação de atendimento,Baixa,Resolvido,2026-02-09T12:45:23,2026-02-10T19:45:23,31,4,
CH0002249,CLI0216,App,Elogio ao atendimento,Média,Resolvido,2025-11-13T00:32:37,2025-11-13T14:32:37,14,5,
CH0002250,CLI0065,Agência,Alteração cadastral,Baixa,Aberto,2025-11-06T18:09:44,,,,
CH0002251,CLI1254,Chat,Contestação de transação,Baixa,Resolvido,2025-09-11T13:33:31,2025-09-11T23:33:31,10,5,TX0015223
CH0002252,CLI0378,App,Contestação de transação,Média,Resolvido,2026-01-01T03:23:03,2026-01-04T05:23:03,74,1,TX0021816
CH0002253,CLI0911,E-mail,Reclamação de atendimento,Baixa,Em Andamento,2025-12-04T23:02:56,,,,
CH0002254,CLI1053,App,Solicitação de cancelamento,Média,Resolvido,2026-01-29T20:02:47,2026-02-01T07:02:47,59,4,
CH0002255,CLI0187,App,Dúvida sobre produto,Média,Cancelado,2026-01-24T02:15:45,,,,
CH0002256,CLI0641,Chat,Problema no aplicativo,Média,Resolvido,2025-12-28T20:52:57,2025-12-30T15:52:57,43,3,
CH0002257,CLI0041,E-mail,Reclamação de atendimento,Baixa,Resolvido,2026-01-14T11:07:40,2026-01-17T18:07:40,79,4,
CH0002258,CLI1205,App,Reclamação de atendimento,Baixa,Resolvido,2026-01-25T00:16:55,2026-01-26T11:16:55,35,1,
CH0002259,CLI1038,App,Dúvida sobre produto,Baixa,Aberto,2025-12-25T18:54:06,,,,
CH0002260,CLI0502,Telefone,Dúvida sobre fatura,Média,Em Andamento,2025-12-07T15:30:52,,,,
CH0002261,CLI0459,Agência,Dúvida sobre fatura,Média,Resolvido,2025-11-06T02:32:39,2025-11-07T10:32:39,32,2,
CH0002262,CLI0727,Telefone,Alteração cadastral,Baixa,Resolvido,2026-02-01T01:30:32,2026-02-03T02:30:32,49,1,
CH0002263,CLI0921,Telefone,Contestação de transação,Baixa,Em Andamento,2025-11-29T00:22:20,,,,TX0022384
CH0002264,CLI0325,App,Alteração cadastral,Baixa,Resolvido,2026-01-28T23:11:15,2026-02-01T14:11:15,87,4,
CH0002265,CLI1247,App,Solicitação de cancelamento,Média,Resolvido,2026-02-18T12:21:08,2026-02-19T01:21:08,13,4,
CH0002266,CLI0534,Agência,Reclamação de atendimento,Baixa,Resolvido,2025-11-13T22:49:24,2025-11-16T09:49:24,59,3,
CH0002267,CLI1281,Agência,Problema no aplicativo,Baixa,Aberto,2026-01-16T15:22:10,,,,
CH0002268,CLI0845,E-mail,Dúvida sobre produto,Baixa,Resolvido,2025-12-17T10:00:21,2025-12-18T12:00:21,26,2,
CH0002269,CLI0565,Chat,Alteração cadastral,Baixa,Resolvido,2026-01-03T14:12:49,2026-01-04T00:12:49,10,4,
CH0002270,CLI0114,App,Alteração cadastral,Média,Em Andamento,2025-11-25T14:01:14,,,,
CH0002271,CLI0382,Chat,Alteração cadastral,Baixa,Aberto,2025-12-12T00:59:29,,,,
CH0002272,CLI0935,Telefone,Elogio ao atendimento,Baixa,Em Andamento,2025-09-17T16:59:20,,,,
CH0002273,CLI0559,Telefone,Problema no aplicativo,Baixa,Resolvido,2026-02-28T12:35:33,2026-03-04T03:35:33,87,1,
CH0002274,CLI0542,Telefone,Alteração cadastral,Baixa,Resolvido,2025-11-29T20:01:56,2025-12-01T13:01:56,41,3,
CH0002275,CLI0850,E-mail,Problema no aplicativo,Média,Em Andamento,2026-02-07T03:57:53,,,,
CH0002276,CLI0139,Chat,Solicitação de cancelamento,Baixa,Resolvido,2025-11-30T20:31:54,2025-12-04T18:31:54,94,2,
CH0002277,CLI0982,Telefone,Reclamação de atendimento,Baixa,Aberto,2026-01-23T10:58:40,,,,
CH0002278,CLI1013,Agência,Dúvida sobre fatura,Média,Em Andamento,2026-02-25T21:37:07,,,,
CH0002279,CLI0433,App,Elogio ao atendimento,Média,Resolvido,2025-12-26T12:36:58,2025-12-28T22:36:58,58,1,
CH0002280,CLI0921,Telefone,Solicitação de cancelamento,Baixa,Resolvido,2026-01-24T22:51:31,2026-01-27T06:51:31,56,5,
CH0002281,CLI0626,App,Dúvida sobre produto,Baixa,Em Andamento,2025-10-29T19:15:42,,,,
CH0002282,CLI0521,Chat,Solicitação de cancelamento,Média,Em Andamento,2025-12-22T17:02:21,,,,
CH0002283,CLI0754,E-mail,Problema no aplicativo,Baixa,Resolvido,2025-11-30T22:59:10,2025-12-03T01:59:10,51,4,
CH0002284,CLI0352,Agência,Elogio ao atendimento,Média,Resolvido,2025-10-05T21:36:54,2025-10-07T10:36:54,37,1,
CH0002285,CLI0786,Chat,Problema no aplicativo,Baixa,Resolvido,2026-03-01T01:03:19,2026-03-04T01:03:19,72,1,
CH0002286,CLI0925,Agência,Elogio ao atendimento,Média,Resolvido,2025-09-08T10:31:39,2025-09-10T09:31:39,47,2,
CH0002287,CLI0907,Chat,Alteração cadastral,Baixa,Resolvido,2025-09-14T02:41:24,2025-09-14T21:41:24,19,2,
CH0002288,CLI0932,Chat,Reclamação de atendimento,Baixa,Aberto,2025-10-31T07:04:00,,,,
CH0002289,CLI0098,Telefone,Reclamação de atendimento,Baixa,Resolvido,2026-02-26T16:20:04,2026-03-01T20:20:04,76,3,
CH0002290,CLI0925,App,Reclamação de atendimento,Baixa,Em Andamento,2025-10-11T08:06:28,,,,
CH0002291,CLI0018,Chat,Solicitação de cancelamento,Baixa,Resolvido,2025-12-05T03:22:00,2025-12-06T16:22:00,37,4,
CH0002292,CLI0388,Agência,Reclamação de atendimento,Média,Resolvido,2026-01-20T07:58:28,2026-01-20T21:58:28,14,1,
CH0002293,CLI0626,Telefone,Dúvida sobre produto,Média,Resolvido,2025-10-01T07:20:04,2025-10-01T12:20:04,5,1,
CH0002294,CLI0772,E-mail,Dúvida sobre produto,Média,Resolvido,2025-10-29T16:09:19,2025-10-31T07:09:19,39,2,
CH0002295,CLI1181,App,Dúvida sobre fatura,Baixa,Resolvido,2025-11-16T22:10:43,2025-11-20T21:10:43,95,3,
CH0002296,CLI0812,Chat,Dúvida sobre produto,Baixa,Resolvido,2025-11-09T18:43:45,2025-11-11T15:43:45,45,4,
CH0002297,CLI0739,Chat,Dúvida sobre fatura,Baixa,Resolvido,2025-10-06T18:13:54,2025-10-07T01:13:54,7,3,
CH0002298,CLI1058,Chat,Elogio ao atendimento,Baixa,Resolvido,2025-11-14T04:53:05,2025-11-16T09:53:05,53,3,
CH0002299,CLI0799,Chat,Solicitação de cancelamento,Média,Resolvido,2025-12-07T13:22:17,2025-12-10T07:22:17,66,5,
CH0002300,CLI0534,Agência,Elogio ao atendimento,Média,Resolvido,2025-11-14T11:05:15,2025-11-16T21:05:15,58,3,
CH0002301,CLI0836,Telefone,Solicitação de cancelamento,Baixa,Resolvido,2025-12-10T22:18:19,2025-12-14T17:18:19,91,2,
CH0002302,CLI0439,App,Dúvida sobre fatura,Baixa,Resolvido,2025-12-02T22:27:11,2025-12-03T22:27:11,24,1,
CH0002303,CLI0872,App,Solicitação de cancelamento,Baixa,Em Andamento,2026-02-22T22:27:56,,,,
CH0002304,CLI0176,Telefone,Dúvida sobre produto,Alta,Resolvido,2026-02-01T08:24:19,2026-02-03T02:24:19,42,3,
CH0002305,CLI0404,App,Elogio ao atendimento,Baixa,Resolvido,2025-11-03T09:57:54,2025-11-05T01:57:54,40,4,
CH0002306,CLI0685,Chat,Alteração cadastral,Média,Aberto,2026-02-01T05:10:26,,,,
CH0002307,CLI0417,Chat,Reclamação de atendimento,Baixa,Resolvido,2026-02-22T20:12:55,2026-02-26T05:12:55,81,1,
CH0002308,CLI0285,App,Dúvida sobre fatura,Alta,Em Andamento,2025-10-22T12:52:49,,,,
CH0002309,CLI1094,App,Dúvida sobre produto,Média,Aberto,2026-01-08T05:08:04,,,,
CH0002310,CLI0704,Telefone,Elogio ao atendimento,Média,Resolvido,2026-01-09T19:27:11,2026-01-11T00:27:11,29,4,
CH0002311,CLI0986,App,Alteração cadastral,Alta,Aberto,2025-10-14T18:32:16,,,,
CH0002312,CLI0830,Chat,Dúvida sobre produto,Baixa,Em Andamento,2025-12-08T14:56:12,,,,
CH0002313,CLI0427,App,Alteração cadastral,Baixa,Resolvido,2025-09-26T20:18:17,2025-09-28T02:18:17,30,2,
CH0002314,CLI0847,Agência,Elogio ao atendimento,Baixa,Em Andamento,2025-12-23T22:14:46,,,,
CH0002315,CLI0279,Chat,Dúvida sobre produto,Baixa,Cancelado,2025-12-03T21:14:35,,,,
CH0002316,CLI0846,App,Contestação de transação,Alta,Em Andamento,2025-12-11T17:44:23,,,,TX0009979
CH0002317,CLI0012,App,Contestação de transação,Alta,Resolvido,2026-02-20T16:40:17,2026-02-21T15:40:17,23,4,TX0003528
CH0002318,CLI0738,Telefone,Alteração cadastral,Baixa,Aberto,2026-01-11T02:55:49,,,,
CH0002319,CLI0330,App,Solicitação de cancelamento,Baixa,Resolvido,2025-09-28T10:21:15,2025-09-30T17:21:15,55,3,
CH0002320,CLI0186,App,Contestação de transação,Alta,Resolvido,2025-10-29T03:54:14,2025-10-31T10:54:14,55,4,TX0023428
CH0002321,CLI1287,E-mail,Contestação de transação,Baixa,Resolvido,2025-09-24T18:10:06,2025-09-27T02:10:06,56,5,TX0018724
CH0002322,CLI0872,Chat,Reclamação de atendimento,Baixa,Resolvido,2025-09-17T03:49:56,2025-09-18T04:49:56,25,3,
CH0002323,CLI1217,App,Contestação de transação,Média,Aberto,2025-09-25T14:49:16,,,,TX0022088
CH0002324,CLI0320,Telefone,Solicitação de cancelamento,Baixa,Resolvido,2025-12-31T10:58:57,2026-01-03T14:58:57,76,2,
CH0002325,CLI0030,Chat,Dúvida sobre produto,Baixa,Resolvido,2026-01-13T22:44:07,2026-01-16T01:44:07,51,5,
CH0002326,CLI0163,E-mail,Dúvida sobre produto,Média,Em Andamento,2025-11-22T07:45:53,,,,
CH0002327,CLI0572,Agência,Problema no aplicativo,Baixa,Resolvido,2025-10-16T17:20:01,2025-10-17T21:20:01,28,3,
CH0002328,CLI0610,E-mail,Problema no aplicativo,Média,Aberto,2025-10-22T16:14:57,,,,
CH0002329,CLI0163,Telefone,Elogio ao atendimento,Baixa,Em Andamento,2025-10-30T13:34:36,,,,
CH0002330,CLI1026,E-mail,Solicitação de cancelamento,Média,Em Andamento,2025-10-07T03:20:24,,,,
CH0002331,CLI0518,E-mail,Solicitação de cancelamento,Média,Resolvido,2025-11-20T15:51:24,2025-11-23T10:51:24,67,1,
CH0002332,CLI1143,Chat,Alteração cadastral,Baixa,Em Andamento,2026-01-08T07:14:52,,,,
CH0002333,CLI0006,App,Problema no aplicativo,Baixa,Resolvido,2025-10-07T19:00:58,2025-10-10T21:00:58,74,4,
CH0002334,CLI0223,Chat,Alteração cadastral,Baixa,Resolvido,2025-10-19T02:33:35,2025-10-21T00:33:35,46,5,
CH0002335,CLI0082,App,Elogio ao atendimento,Baixa,Resolvido,2025-11-14T07:49:10,2025-11-17T03:49:10,68,3,
CH0002336,CLI0405,Chat,Elogio ao atendimento,Baixa,Cancelado,2025-11-19T00:14:01,,,,
CH0002337,CLI0771,App,Contestação de transação,Média,Resolvido,2026-02-06T13:50:36,2026-02-06T23:50:36,10,2,TX0012110
CH0002338,CLI0549,App,Dúvida sobre produto,Alta,Resolvido,2025-09-03T12:17:10,2025-09-07T08:17:10,92,3,
