acao_id,acesso_id,tipo,dataHora,produto_id
ACAO00048114,AC0006219,IniciarContratacao,2025-10-29T12:13:55,PR03
ACAO00048115,AC0011117,VisualizarProduto,2025-12-22T11:17:41,PR10
ACAO00048116,AC0002419,VisualizarProduto,2025-11-13T17:48:09,PR06
ACAO00048117,AC0044875,ConsultarSaldo,2025-12-17T14:16:34,
ACAO00048118,AC0009289,ConsultarExtrato,2026-01-20T05:17:14,
ACAO00048119,AC0039514,SimularEmprestimo,2026-01-10T17:37:31,PR09
ACAO00048120,AC0046582,SimularEmprestimo,2025-09-15T17:19:19,PR10
ACAO00048121,AC0037480,SimularEmprestimo,2025-11-30T05:37:18,PR04
ACAO00048122,AC0014769,ConsultarExtrato,2025-12-19T08:42:36,
ACAO00048123,AC0044542,PagarPix,2025-11-29T00:47:34,
ACAO00048124,AC0000790,ConsultarExtrato,2026-02-01T20:22:47,
ACAO00048125,AC0011000,VisualizarProduto,2025-12-31T22:23:05,PR02
ACAO00048126,AC0029705,ConsultarExtrato,2025-11-21T13:10:01,
ACAO00048127,AC0036787,SimularEmprestimo,2025-12-31T18:32:02,PR02
ACAO00048128,AC0024229,VisualizarProduto,2026-01-30T13:54:06,PR01
ACAO00048129,AC0031685,ConsultarExtrato,2025-09-19T01:56:36,
ACAO00048130,AC0017629,AlterarDadosCadastrais,2026-01-08T13:05:32,
ACAO00048131,AC0034217,PagarPix,2025-09-03T07:18:45,
ACAO00048132,AC0014501,ConsultarExtrato,2025-12-28T02:28:54,
ACAO00048133,AC0046506,IniciarContratacao,2026-02-04T12:05:18,PR06
ACAO00048134,AC0016357,PagarPix,2026-03-01T08:32:09,
ACAO00048135,AC0028090,ConsultarExtrato,2025-12-24T11:28:18,
ACAO00048136,AC0031075,IniciarContratacao,2025-09-02T07:19:16,PR02
ACAO00048137,AC0003642,VisualizarProduto,2025-11-23T15:10:19,PR02
ACAO00048138,AC0022797,ConsultarExtrato,2025-10-21T02:09:22,
ACAO00048139,AC0023638,VisualizarProduto,2025-09-23T00:42:54,PR09
ACAO00048140,AC0002223,ConsultarExtrato,2025-10-12T08:13:11,
ACAO00048141,AC0035040,ConsultarExtrato,2025-12-04T04:54:09,
ACAO00048142,AC0046546,VisualizarProduto,2025-11-14T03:42:10,PR10
ACAO00048143,AC0008056,PagarPix,2025-10-31T19:56:28,
ACAO00048144,AC0014992,ConsultarExtrato,2026-02-27T20:28:25,
ACAO00048145,AC0029100,VisualizarProduto,2025-10-04T03:42:17,PR03
ACAO00048146,AC0019232,ConsultarSaldo,2025-09-16T17:33:46,
ACAO00048147,AC0016561,ConsultarSaldo,2025-10-15T12:05:12,
ACAO00048148,AC0011979,SimularEmprestimo,2025-09-22T11:22:14,PR01
ACAO00048149,AC0045309,ConsultarSaldo,2025-11-11T13:06:46,
ACAO00048150,AC0003608,ConsultarSaldo,2025-12-19T15:55:07,
ACAO00048151,AC0015406,VisualizarProduto,2026-02-06T13:52:52,PR09
ACAO00048152,AC0022428,ConsultarSaldo,2025-11-13T18:37:51,
ACAO00048153,AC0004654,AlterarDadosCadastrais,2026-01-02T04:10:22,
ACAO00048154,AC0011559,ConsultarExtrato,2025-09-07T04:03:57,
ACAO00048155,AC0015155,ConsultarExtrato,2025-11-05T22:48:24,
ACAO00048156,AC0034273,PagarPix,2026-01-08T10:29:09,
ACAO00048157,AC0034222,ConsultarExtrato,2025-09-03T17:57:37,
ACAO00048158,AC0006944,VisualizarProduto,2026-02-21T16:30:49,PR03
ACAO00048159,AC0007695,ConsultarExtrato,2025-10-02T10:03:14,
ACAO00048160,AC0031250,IniciarContratacao,2026-02-18T09:32:43,PR08
ACAO00048161,AC0051965,ConsultarSaldo,2025-12-11T05:59:14,
ACAO00048162,AC0041359,AlterarDadosCadastrais,2025-09-05T18:48:54,
ACAO00048163,AC0004353,ConsultarExtrato,2025-09-19T12:40:29,
ACAO00048164,AC0008576,PagarPix,2025-09-30T22:52:42,
ACAO00048165,AC0007267,SimularEmprestimo,2026-01-23T05:24:08,PR04
ACAO00048166,AC0007869,VisualizarProduto,2025-10-05T18:11:03,PR02
ACAO00048167,AC0008907,ConsultarSaldo,2026-02-03T13:27:28,
ACAO00048168,AC0026031,VisualizarProduto,2026-02-06T15:15:25,PR08
ACAO00048169,AC0035558,ConsultarExtrato,2025-12-20T12:56:35,
ACAO00048170,AC0032644,AbrirChamado,2026-01-14T19:06:55,
ACAO00048171,AC0016698,PagarPix,2025-10-23T05:01:09,
ACAO00048172,AC0007992,ConsultarExtrato,2026-01-29T13:50:30,
ACAO00048173,AC0041236,ConsultarExtrato,2025-09-26T06:45:43,
ACAO00048174,AC0022091,PagarPix,2025-11-13T09:53:50,
ACAO00048175,AC0010725,ConsultarExtrato,2025-12-09T13:42:44,
ACAO00048176,AC0017048,AbrirChamado,2025-10-05T08:15:38,
ACAO00048177,AC0043261,ConsultarSaldo,2025-11-24T19:23:36,
ACAO00048178,AC0000102,PagarPix,2025-11-05T11:49:07,
ACAO00048179,AC0028292,SimularEmprestimo,2025-09-05T16:03:59,PR03
ACAO00048180,AC0000133,ConsultarSaldo,2025-10-30T06:34:30,
ACAO00048181,AC0009112,AlterarDadosCadastrais,2026-02-25T09:12:07,
ACAO00048182,AC0049226,VisualizarProduto,2026-01-18T13:50:35,PR03
ACAO00048183,AC0002733,ConsultarExtrato,2026-02-27T06:33:34,
ACAO00048184,AC0006033,VisualizarProduto,2025-09-16T09:06:33,PR10
ACAO00048185,AC0020730,SimularEmprestimo,2025-10-11T07:03:48,PR09
ACAO00048186,AC0033485,PagarPix,2026-01-02T04:45:30,
ACAO00048187,AC0051560,AbrirChamado,2025-09-07T23:15:01,
ACAO00048188,AC0031730,PagarPix,2025-10-21T09:22:05,
ACAO00048189,AC0004567,SimularEmprestimo,2025-11-28T18:18:28,PR09
ACAO00048190,AC0000837,IniciarContratacao,2025-12-02T01:00:52,PR04
ACAO00048191,AC0016208,ConsultarSaldo,2025-09-04T03:53:18,
ACAO00048192,AC0010145,ConsultarSaldo,2025-12-15T08:36:40,
ACAO00048193,AC0026903,AlterarDadosCadastrais,2025-11-17T18:25:37,
ACAO00048194,AC0018061,IniciarContratacao,2025-09-24T15:32:51,PR05
ACAO00048195,AC0044421,VisualizarProduto,2025-09-12T02:44:47,PR07
ACAO00048196,AC0005363,VisualizarProduto,2026-02-13T15:29:25,PR06
ACAO00048197,AC0021538,ConsultarSaldo,2026-01-29T18:45:14,
ACAO00048198,AC0028076,PagarPix,2026-01-07T01:38:02,
ACAO00048199,AC0031138,VisualizarProduto,2025-10-24T07:04:21,PR07
ACAO00048200,AC0025699,ConsultarSaldo,2025-11-12T13:40:34,
ACAO00048201,AC0031804,ConsultarSaldo,2025-11-06T14:28:50,
ACAO00048202,AC0045251,PagarPix,2025-10-19T13:43:32,
ACAO00048203,AC0044520,ConsultarSaldo,2025-09-06T12:02:12,
ACAO00048204,AC0041893,SimularEmprestimo,2026-01-28T19:41:46,PR03
ACAO00048205,AC0011942,ConsultarExtrato,2025-12-16T05:58:19,
ACAO00048206,AC0019448,PagarPix,2025-09-05T12:28:56,
ACAO00048207,AC0027187,ConsultarSaldo,2025-11-10T22:03:32,
ACAO00048208,AC0045481,SimularEmprestimo,2025-11-21T13:46:18,PR03
ACAO00048209,AC0044962,SimularEmprestimo,2025-09-11T10:45:04,PR07
ACAO00048210,AC0024719,SimularEmprestimo,2025-09-25T00:38:30,PR09
ACAO00048211,AC0040863,VisualizarProduto,2025-12-21T20:43:29,PR01
ACAO00048212,AC0038902,SimularEmprestimo,2025-10-11T22:03:09,PR07
ACAO00048213,AC0006110,PagarPix,2026-01-15T22:04:42,
ACAO00048214,AC0005845,SimularEmprestimo,2025-11-12T12:36:44,PR07
ACAO00048215,AC0011081,PagarPix,2025-12-30T04:48:30,
ACAO00048216,AC0040593,ConsultarExtrato,2025-09-14T04:07:41,
ACAO00048217,AC0017460,ConsultarSaldo,2025-09-13T13:51:33,
ACAO00048218,AC0009691,AbrirChamado,2026-01-02T18:53:54,
ACAO00048219,AC0028455,ConsultarSaldo,2025-10-27T04:38:04,
ACAO00048220,AC0028448,ConsultarExtrato,2025-12-10T18:16:50,
ACAO00048221,AC0017918,AbrirChamado,2025-09-25T04:56:42,
ACAO00048222,AC0004362,AlterarDadosCadastrais,2025-09-20T05:07:58,
ACAO00048223,AC0004441,ConsultarExtrato,2025-12-04T10:05:46,
ACAO00048224,AC0044077,ConsultarSaldo,2026-01-14T15:33:25,
ACAO00048225,AC0038219,PagarPix,2025-12-24T11:56:52,
ACAO00048226,AC0024410,IniciarContratacao,2025-09-07T16:32:14,PR02
ACAO00048227,AC0002375,ConsultarSaldo,2025-12-04T03:26:59,
ACAO00048228,AC0046530,VisualizarProduto,2025-10-19T10:34:02,PR05
ACAO00048229,AC0010578,PagarPix,2025-10-05T16:26:29,
ACAO00048230,AC0029935,IniciarContratacao,2025-12-14T17:31:07,PR09
ACAO00048231,AC0039502,VisualizarProduto,2025-09-18T01:02:18,PR10
ACAO00048232,AC0041178,PagarPix,2025-12-11T04:24:57,
ACAO00048233,AC0035586,IniciarContratacao,2026-02-15T05:37:52,PR05
ACAO00048234,AC0012107,ConsultarExtrato,2025-09-30T14:52:09,
ACAO00048235,AC0016537,AlterarDadosCadastrais,2025-09-23T11:50:26,
ACAO00048236,AC0017920,ConsultarExtrato,2025-09-08T14:26:39,
ACAO00048237,AC0018377,AbrirChamado,2025-09-17T00:17:56,
ACAO00048238,AC0051944,ConsultarSaldo,2025-10-24T00:26:38,
ACAO00048239,AC0030412,ConsultarExtrato,2026-02-19T23:08:41,
ACAO00048240,AC0046236,PagarPix,2026-02-25T09:56:08,
ACAO00048241,AC0040774,VisualizarProduto,2026-02-08T22:22:07,PR02
ACAO00048242,AC0012065,ConsultarExtrato,2025-10-07T19:52:39,
ACAO00048243,AC0005685,IniciarContratacao,2026-02-22T22:39:02,PR03
ACAO00048244,AC0010845,ConsultarExtrato,2025-09-18T05:29:57,
ACAO00048245,AC0034922,PagarPix,2025-11-27T07:53:02,
ACAO00048246,AC0049500,ConsultarExtrato,2025-10-28T13:32:37,
ACAO00048247,AC0018272,SimularEmprestimo,2025-10-20T18:03:13,PR01
ACAO00048248,AC0047975,ConsultarSaldo,2025-09-03T04:13:53,
ACAO00048249,AC0040046,ConsultarExtrato,2026-01-17T10:54:37,
ACAO00048250,AC0024612,ConsultarSaldo,2026-02-24T01:08:08,
ACAO00048251,AC0002252,ConsultarSaldo,2025-09-25T19:15:05,
ACAO00048252,AC0024718,ConsultarSaldo,2026-02-03T16:41:48,
ACAO00048253,AC0021160,VisualizarProduto,2026-01-15T14:51:11,PR02
ACAO00048254,AC0003016,ConsultarSaldo,2025-11-13T01:45:06,
ACAO00048255,AC0044503,AlterarDadosCadastrais,2025-09-27T10:53:15,
ACAO00048256,AC0051726,PagarPix,2025-12-29T10:41:11,
ACAO00048257,AC0031129,ConsultarExtrato,2025-10-02T21:46:00,
ACAO00048258,AC0001395,PagarPix,2025-11-23T13:13:31,
ACAO00048259,AC0015392,ConsultarSaldo,2025-09-19T11:26:44,
ACAO00048260,AC0046206,ConsultarExtrato,2026-02-03T03:25:17,
ACAO00048261,AC0026852,PagarPix,2025-12-08T04:12:49,
ACAO00048262,AC0015688,IniciarContratacao,2025-11-21T19:55:27,PR10
ACAO00048263,AC0008709,AbrirChamado,2025-11-25T23:02:06,
ACAO00048264,AC0037048,ConsultarExtrato,2025-12-26T23:00:47,
ACAO00048265,AC0049469,ConsultarSaldo,2026-02-19T03:38:03,
ACAO00048266,AC0024117,ConsultarSaldo,2025-10-18T06:21:31,
ACAO00048267,AC0023370,ConsultarSaldo,2025-12-01T09:22:55,
ACAO00048268,AC0049155,ConsultarExtrato,2026-01-06T08:17:40,
ACAO00048269,AC0014966,ConsultarSaldo,2026-02-27T00:12:28,
ACAO00048270,AC0044326,IniciarContratacao,2025-10-01T23:38:59,PR07
ACAO00048271,AC0036526,SimularEmprestimo,2025-09-14T05:04:08,PR06
ACAO00048272,AC0048142,ConsultarExtrato,2026-02-07T20:44:49,
ACAO00048273,AC0014026,VisualizarProduto,2026-01-02T01:14:25,PR06
ACAO00048274,AC0021541,ConsultarExtrato,2025-12-15T12:19:35,
ACAO00048275,AC0028703,IniciarContratacao,2025-10-09T08:45:41,PR04
ACAO00048276,AC0040966,VisualizarProduto,2025-11-02T00:09:56,PR09
ACAO00048277,AC0003709,PagarPix,2025-10-03T18:03:49,
ACAO00048278,AC0004781,PagarPix,2025-12-19T10:20:39,
ACAO00048279,AC0036490,AlterarDadosCadastrais,2026-01-10T22:11:28,
ACAO00048280,AC0023930,SimularEmprestimo,2026-02-27T21:53:39,PR07
ACAO00048281,AC0050084,PagarPix,2026-01-05T21:18:12,
ACAO00048282,AC0015449,IniciarContratacao,2025-09-24T03:57:38,PR01
ACAO00048283,AC0013890,VisualizarProduto,2025-10-25T03:00:19,PR10
ACAO00048284,AC0034195,ConsultarSaldo,2025-09-17T05:08:29,
ACAO00048285,AC0016597,ConsultarExtrato,2026-01-28T21:36:46,
ACAO00048286,AC0025108,ConsultarSaldo,2025-10-06T05:59:22,
ACAO00048287,AC0029748,PagarPix,2025-09-03T05:22:49,
ACAO00048288,AC0024043,SimularEmprestimo,2025-12-14T00:08:48,PR04
ACAO00048289,AC0005931,ConsultarSaldo,2025-10-12T08:54:21,
ACAO00048290,AC0051886,SimularEmprestimo,2026-02-06T07:40:07,PR05
ACAO00048291,AC0013639,ConsultarExtrato,2025-12-16T09:33:54,
ACAO00048292,AC0035945,ConsultarSaldo,2026-01-29T14:37:02,
ACAO00048293,AC0009039,PagarPix,2025-09-11T14:12:02,
ACAO00048294,AC0014254,ConsultarSaldo,2025-10-01T01:36:49,
ACAO00048295,AC0050462,PagarPix,2025-10-16T20:23:57,
ACAO00048296,AC0024762,PagarPix,2025-10-08T06:46:17,
ACAO00048297,AC0014412,PagarPix,2025-11-05T14:10:36,
ACAO00048298,AC0038386,VisualizarProduto,2026-01-27T22:32:31,PR04
ACAO00048299,AC0011123,ConsultarExtrato,2025-12-25T05:09:09,
ACAO00048300,AC0020423,AbrirChamado,2026-02-27T12:43:02,
ACAO00048301,AC0052179,VisualizarProduto,2026-01-12T13:26:50,PR10
ACAO00048302,AC0048813,VisualizarProduto,2026-01-09T04:55:48,PR06
ACAO00048303,AC0009249,ConsultarSaldo,2026-02-11T05:08:09,
ACAO00048304,AC0001074,ConsultarSaldo,2025-09-30T11:16:40,
ACAO00048305,AC0017909,VisualizarProduto,2025-09-13T03:25:39,PR05
ACAO00048306,AC0049796,ConsultarSaldo,2025-11-25T15:59:07,
ACAO00048307,AC0049800,PagarPix,2025-12-31T09:51:37,
ACAO00048308,AC0030440,AbrirChamado,2026-02-21T18:47:59,
ACAO00048309,AC0041783,ConsultarSaldo,2026-02-07T02:32:45,
ACAO00048310,AC0051711,VisualizarProduto,2026-01-12T14:26:29,PR10
ACAO00048311,AC0032098,IniciarContratacao,2026-01-23T01:18:21,PR07
ACAO00048312,AC0032302,VisualizarProduto,2025-12-09T00:30:53,PR08
ACAO00048313,AC0002410,ConsultarSaldo,2025-10-15T04:26:29,
ACAO00048314,AC0047059,ConsultarSaldo,2025-11-10T05:22:34,
ACAO00048315,AC0017160,ConsultarExtrato,2025-10-03T02:36:21,
ACAO00048316,AC0043062,VisualizarProduto,2025-09-20T14:34:52,PR02
ACAO00048317,AC0009774,VisualizarProduto,2026-02-13T01:37:39,PR09
ACAO00048318,AC0018899,AbrirChamado,2025-10-22T16:24:22,
ACAO00048319,AC0049740,ConsultarExtrato,2025-11-29T15:58:06,
ACAO00048320,AC0035061,VisualizarProduto,2025-09-02T05:22:57,PR09
ACAO00048321,AC0027994,ConsultarExtrato,2026-02-07T12:43:19,
ACAO00048322,AC0003338,AlterarDadosCadastrais,2025-10-11T14:40:25,
ACAO00048323,AC0026592,PagarPix,2025-11-03T09:38:23,
ACAO00048324,AC0002911,ConsultarExtrato,2026-02-12T08:39:49,
ACAO00048325,AC0034085,ConsultarExtrato,2025-09-22T12:09:26,
ACAO00048326,AC0042868,VisualizarProduto,2025-09-16T09:27:39,PR01
ACAO00048327,AC0013059,PagarPix,2025-09-29T16:29:20,
ACAO00048328,AC0000232,SimularEmprestimo,2025-11-27T05:51:26,PR09
ACAO00048329,AC0010739,ConsultarExtrato,2025-09-15T20:48:29,
ACAO00048330,AC0028187,ConsultarSaldo,2026-01-04T14:29:47,
ACAO00048331,AC0024182,SimularEmprestimo,2026-02-01T09:16:54,PR07
ACAO00048332,AC0035731,ConsultarSaldo,2025-12-05T01:40:52,
ACAO00048333,AC0038222,ConsultarSaldo,2026-01-18T14:23:06,
ACAO00048334,AC0021414,VisualizarProduto,2025-11-09T03:12:35,PR09
ACAO00048335,AC0015010,ConsultarSaldo,2025-12-13T10:28:28,
ACAO00048336,AC0008830,AlterarDadosCadastrais,2025-09-17T07:45:39,
ACAO00048337,AC0002901,PagarPix,2025-10-07T11:05:16,
ACAO00048338,AC0016449,ConsultarSaldo,2025-11-06T02:07:40,
ACAO00048339,AC0001716,ConsultarSaldo,2026-02-03T22:27:08,
ACAO00048340,AC0001149,VisualizarProduto,2026-02-03T08:31:18,PR08
ACAO00048341,AC0043671,PagarPix,2025-10-22T19:26:19,
ACAO00048342,AC0032636,ConsultarExtrato,2026-01-29T20:52:30,
ACAO00048343,AC0051122,ConsultarSaldo,2026-02-06T15:11:32,
ACAO00048344,AC0042572,ConsultarSaldo,2025-09-07T22:24:46,
ACAO00048345,AC0003796,ConsultarSaldo,2025-09-30T06:01:53,
ACAO00048346,AC0048806,ConsultarSaldo,2025-12-30T19:00:37,
ACAO00048347,AC0008426,IniciarContratacao,2025-10-11T18:29:57,PR02
ACAO00048348,AC0016411,ConsultarExtrato,2025-09-27T13:43:32,
ACAO00048349,AC0001797,SimularEmprestimo,2025-10-15T18:33:38,PR02
ACAO00048350,AC0047097,VisualizarProduto,2025-10-29T00:07:19,PR08
ACAO00048351,AC0002804,AlterarDadosCadastrais,2025-10-06T22:59:36,
ACAO00048352,AC0003728,SimularEmprestimo,2026-02-11T21:14:50,PR04
ACAO00048353,AC0022302,PagarPix,2025-11-10T13:19:20,
ACAO00048354,AC0043671,VisualizarProduto,2025-10-22T19:29:41,PR01
ACAO00048355,AC0016602,PagarPix,2025-09-05T19:40:13,
ACAO00048356,AC0010823,ConsultarExtrato,2025-10-05T20:53:59,
ACAO00048357,AC0038984,VisualizarProduto,2025-11-02T16:19:39,PR06
ACAO00048358,AC0022447,IniciarContratacao,2025-10-09T20:42:45,PR09
ACAO00048359,AC0028060,ConsultarSaldo,2026-01-07T01:54:40,
ACAO00048360,AC0034106,PagarPix,2025-10-06T06:11:41,
ACAO00048361,AC0025759,PagarPix,2025-10-30T12:11:37,
ACAO00048362,AC0002817,ConsultarExtrato,2025-12-18T02:09:13,
ACAO00048363,AC0005875,SimularEmprestimo,2025-10-06T19:59:59,PR07
ACAO00048364,AC0033587,AbrirChamado,2025-12-09T21:11:23,
ACAO00048365,AC0013714,PagarPix,2025-10-09T20:58:38,
ACAO00048366,AC0015077,PagarPix,2025-11-18T21:26:17,
ACAO00048367,AC0009555,ConsultarSaldo,2025-11-05T02:53:00,
ACAO00048368,AC0008907,ConsultarExtrato,2026-02-03T13:27:29,
ACAO00048369,AC0021293,IniciarContratacao,2025-12-28T17:12:36,PR08
ACAO00048370,AC0028828,ConsultarExtrato,2025-11-05T08:38:45,
ACAO00048371,AC0022100,VisualizarProduto,2025-10-18T04:35:00,PR10
ACAO00048372,AC0009543,SimularEmprestimo,2026-01-12T22:49:56,PR01
ACAO00048373,AC0028742,ConsultarSaldo,2026-02-15T01:22:37,
ACAO00048374,AC0004698,ConsultarSaldo,2025-09-21T05:30:42,
ACAO00048375,AC0046934,AbrirChamado,2025-11-27T23:16:43,
ACAO00048376,AC0035092,ConsultarExtrato,2025-09-23T15:40:47,
ACAO00048377,AC0025413,AbrirChamado,2025-10-08T16:07:05,
ACAO00048378,AC0036108,PagarPix,2026-01-09T13:53:07,
ACAO00048379,AC0039155,ConsultarExtrato,2025-12-23T22:40:24,
ACAO00048380,AC0033569,ConsultarExtrato,2025-12-07T10:59:02,
ACAO00048381,AC0001909,SimularEmprestimo,2025-12-05T14:37:30,PR03
ACAO00048382,AC0006080,ConsultarSaldo,2026-01-30T09:19:53,
ACAO00048383,AC0051473,VisualizarProduto,2025-09-23T04:03:09,PR05
ACAO00048384,AC0031757,ConsultarExtrato,2025-10-11T12:44:54,
ACAO00048385,AC0051145,ConsultarExtrato,2025-11-08T23:23:47,
ACAO00048386,AC0011080,ConsultarSaldo,2026-02-22T16:24:30,
ACAO00048387,AC0039140,SimularEmprestimo,2025-12-15T00:30:03,PR02
ACAO00048388,AC0051729,ConsultarSaldo,2026-02-19T05:11:58,
ACAO00048389,AC0038081,ConsultarExtrato,2025-10-25T07:46:59,
ACAO00048390,AC0006494,ConsultarSaldo,2025-11-27T10:58:52,
ACAO00048391,AC0017244,VisualizarProduto,2025-09-26T01:52:15,PR04
ACAO00048392,AC0013581,IniciarContratacao,2026-01-11T12:31:39,PR04
ACAO00048393,AC0011375,ConsultarSaldo,2025-11-28T14:50:56,
ACAO00048394,AC0014003,ConsultarExtrato,2025-11-23T03:20:36,
ACAO00048395,AC0045151,ConsultarExtrato,2025-11-29T14:33:58,
ACAO00048396,AC0021367,ConsultarExtrato,2026-02-22T06:55:48,
ACAO00048397,AC0030656,PagarPix,2026-02-20T00:07:31,
ACAO00048398,AC0036584,VisualizarProduto,2025-09-22T03:33:41,PR08
ACAO00048399,AC0001348,ConsultarSaldo,2025-10-11T20:21:11,
ACAO00048400,AC0005296,PagarPix,2026-01-14T09:34:47,
ACAO00048401,AC0014415,ConsultarSaldo,2026-01-09T18:53:13,
ACAO00048402,AC0050952,ConsultarSaldo,2025-12-19T21:54:36,
ACAO00048403,AC0033345,ConsultarExtrato,2026-02-27T21:17:08,
ACAO00048404,AC0032037,VisualizarProduto,2025-11-10T00:08:00,PR04
ACAO00048405,AC0032169,ConsultarSaldo,2025-10-17T14:14:06,
ACAO00048406,AC0013128,SimularEmprestimo,2025-11-24T18:40:42,PR03
ACAO00048407,AC0038858,ConsultarSaldo,2025-09-04T23:42:50,
ACAO00048408,AC0004184,PagarPix,2025-12-15T17:20:15,
ACAO00048409,AC0019691,IniciarContratacao,2025-12-16T03:57:52,PR01
ACAO00048410,AC0010788,PagarPix,2026-02-07T03:22:54,
ACAO00048411,AC0002263,VisualizarProduto,2025-10-03T03:48:54,PR04
ACAO00048412,AC0022325,SimularEmprestimo,2025-10-25T00:45:33,PR03
ACAO00048413,AC0014217,IniciarContratacao,2025-10-13T17:20:42,PR05
ACAO00048414,AC0023375,VisualizarProduto,2026-01-30T00:10:47,PR07
ACAO00048415,AC0024043,SimularEmprestimo,2025-12-14T00:09:35,PR05
ACAO00048416,AC0013537,IniciarContratacao,2026-01-03T23:38:14,PR05
ACAO00048417,AC0008538,ConsultarSaldo,2025-10-29T14:10:49,
ACAO00048418,AC0049857,PagarPix,2025-09-15T16:22:12,
ACAO00048419,AC0044426,PagarPix,2025-12-27T10:42:13,
ACAO00048420,AC0039843,VisualizarProduto,2025-12-15T16:48:35,PR02
ACAO00048421,AC0041773,VisualizarProduto,2026-02-26T09:44:16,PR02
ACAO00048422,AC0019352,ConsultarExtrato,2025-09-06T02:10:44,
ACAO00048423,AC0000098,ConsultarExtrato,2025-12-05T10:52:31,
ACAO00048424,AC0019494,PagarPix,2025-12-29T10:54:01,
ACAO00048425,AC0029007,ConsultarSaldo,2026-02-21T12:31:21,
ACAO00048426,AC0020295,ConsultarSaldo,2025-09-14T17:27:44,
ACAO00048427,AC0000256,ConsultarExtrato,2025-11-22T05:26:10,
ACAO00048428,AC0045874,ConsultarSaldo,2025-09-08T17:18:38,
ACAO00048429,AC0014579,ConsultarSaldo,2026-02-04T05:31:14,
ACAO00048430,AC0043702,IniciarContratacao,2025-12-04T15:27:01,PR05
ACAO00048431,AC0034228,ConsultarSaldo,2025-11-13T00:20:16,
ACAO00048432,AC0005852,PagarPix,2025-12-27T06:12:49,
ACAO00048433,AC0034988,PagarPix,2025-11-04T18:43:15,
ACAO00048434,AC0011709,IniciarContratacao,2025-11-10T14:13:42,PR10
ACAO00048435,AC0050784,ConsultarExtrato,2026-01-13T08:14:01,
ACAO00048436,AC0018847,ConsultarSaldo,2025-09-16T02:58:58,
ACAO00048437,AC0042499,ConsultarSaldo,2025-11-17T18:27:10,
ACAO00048438,AC0050552,ConsultarSaldo,2026-02-16T13:04:17,
ACAO00048439,AC0024319,IniciarContratacao,2025-09-23T15:17:20,PR06
ACAO00048440,AC0036345,ConsultarExtrato,2025-11-26T00:00:21,
ACAO00048441,AC0005462,SimularEmprestimo,2025-10-24T03:23:02,PR05
ACAO00048442,AC0003848,ConsultarSaldo,2025-11-18T16:47:51,
ACAO00048443,AC0029433,ConsultarExtrato,2025-09-22T04:01:45,
ACAO00048444,AC0023078,SimularEmprestimo,2026-01-29T19:11:11,PR02
ACAO00048445,AC0047695,PagarPix,2026-02-21T18:04:07,
ACAO00048446,AC0049533,SimularEmprestimo,2025-11-03T15:57:20,PR03
ACAO00048447,AC0044947,ConsultarExtrato,2025-09-25T13:41:52,
ACAO00048448,AC0022081,PagarPix,2025-10-15T05:34:08,
ACAO00048449,AC0015188,PagarPix,2026-02-24T10:10:42,
ACAO00048450,AC0000019,VisualizarProduto,2025-10-15T09:06:22,PR04
ACAO00048451,AC0035498,PagarPix,2026-02-11T01:58:28,
ACAO00048452,AC0026390,ConsultarSaldo,2025-09-06T18:14:44,
ACAO00048453,AC0031842,VisualizarProduto,2026-01-22T18:46:54,PR01
ACAO00048454,AC0024215,ConsultarSaldo,2026-02-01T02:42:28,
ACAO00048455,AC0028723,PagarPix,2026-02-26T11:35:19,
ACAO00048456,AC0021987,VisualizarProduto,2025-12-01T09:31:30,PR01
ACAO00048457,AC0016219,IniciarContratacao,2025-12-16T22:37:43,PR01
ACAO00048458,AC0011207,VisualizarProduto,2026-01-03T01:50:45,PR06
ACAO00048459,AC0051363,SimularEmprestimo,2025-11-22T09:01:16,PR09
ACAO00048460,AC0024105,AbrirChamado,2025-11-25T08:06:12,
ACAO00048461,AC0043947,PagarPix,2025-12-14T07:27:06,
ACAO00048462,AC0043996,ConsultarSaldo,2025-10-02T06:56:54,
ACAO00048463,AC0047158,PagarPix,2025-10-17T11:44:27,
ACAO00048464,AC0045666,PagarPix,2025-11-05T02:50:28,
ACAO00048465,AC0010511,ConsultarExtrato,2025-09-23T10:14:19,
ACAO00048466,AC0024040,PagarPix,2025-11-02T14:11:32,
ACAO00048467,AC0022307,ConsultarSaldo,2025-10-02T19:31:15,
ACAO00048468,AC0028254,VisualizarProduto,2025-12-25T04:18:42,PR08
ACAO00048469,AC0010285,SimularEmprestimo,2026-02-09T16:20:50,PR10
ACAO00048470,AC0032448,SimularEmprestimo,2025-12-03T07:27:34,PR05
ACAO00048471,AC0009053,VisualizarProduto,2025-12-13T12:22:42,PR08
ACAO00048472,AC0040533,ConsultarExtrato,2025-09-24T20:22:32,
ACAO00048473,AC0028132,ConsultarSaldo,2026-01-07T03:23:30,
ACAO00048474,AC0049802,PagarPix,2026-02-20T10:01:04,
ACAO00048475,AC0030525,ConsultarSaldo,2026-01-14T14:17:15,
ACAO00048476,AC0041912,PagarPix,2025-10-02T11:13:02,
