transacao_id,clienteOrigemId,clienteDestinoId,valor,data,tipo
TX0012271,CLI0752,CLI0287,415.23,2026-01-10,Pix
TX0012272,CLI0945,CLI1119,2008.95,2025-11-26,Pix
TX0012273,CLI0806,CLI0065,2840.61,2025-10-16,Pix
TX0012274,CLI0093,CLI0565,2199.51,2026-02-01,Pix
TX0012275,CLI0523,CLI0106,1247.08,2025-09-10,Pix
TX0012276,CLI0070,CLI1073,721.84,2025-09-13,Pix
TX0012277,CLI0491,CLI0406,2370.7,2025-12-09,Pix
TX0012278,CLI0194,CLI1011,2176.77,2025-12-28,Pix
TX0012279,CLI0672,CLI0358,451.99,2025-12-28,Pix
TX0012280,CLI0781,CLI0285,2746.54,2025-09-11,Pix
TX0012281,CLI0631,CLI0114,1408.21,2025-12-06,Pix
TX0012282,CLI1150,CLI0279,6404.18,2026-01-01,Pix
TX0012283,CLI0273,CLI0998,12875.73,2025-09-12,Pix
TX0012284,CLI0779,CLI1158,125.64,2025-10-16,Pix
TX0012285,CLI1315,CLI0084,1390.72,2025-09-23,Pix
TX0012286,CLI1425,CLI0279,13296.15,2025-09-22,Pix
TX0012287,CLI0680,CLI0630,2375.52,2026-01-29,Pix
TX0012288,CLI0437,CLI1055,10254.47,2026-01-30,Pix
TX0012289,CLI0386,CLI0858,2536.58,2025-09-15,Pix
TX0012290,CLI0622,CLI1055,9104.37,2025-09-18,Pix
TX0012291,CLI0855,CLI1121,2655.08,2025-11-20,Pix
TX0012292,CLI0769,CLI0924,314.74,2026-02-18,Pix
TX0012293,CLI0439,CLI1313,10314.91,2025-10-21,Pix
TX0012294,CLI1308,CLI1443,2987.12,2026-02-04,Pix
TX0012295,CLI1392,CLI0998,14997.98,2025-11-07,Pix
TX0012296,CLI0681,CLI0200,1276.5,2025-09-03,Pix
TX0012297,CLI0575,CLI1055,8297.92,2026-03-01,Pix
TX0012298,CLI0818,CLI0191,1060.53,2025-09-25,Pix
TX0012299,CLI0673,CLI0549,78.8,2026-02-03,Pix
TX0012300,CLI0015,CLI1313,12789.19,2025-10-02,Pix
TX0012301,CLI0655,CLI1133,6064.68,2025-12-29,Pix
TX0012302,CLI0120,CLI1176,998.21,2025-10-11,Pix
TX0012303,CLI0399,CLI0591,2275.49,2025-10-21,Pix
TX0012304,CLI0650,CLI0936,1174.11,2025-10-20,Pix
TX0012305,CLI0874,CLI1480,618.93,2025-09-16,Pix
TX0012306,CLI0239,CLI1309,1060.3,2025-09-13,Pix
TX0012307,CLI1400,CLI1193,1760.85,2026-01-06,Pix
TX0012308,CLI0902,CLI0608,1985.65,2026-02-08,Pix
TX0012309,CLI0976,CLI0921,1421.17,2025-12-05,Pix
TX0012310,CLI0713,CLI0475,317.73,2025-11-26,Pix
TX0012311,CLI0623,CLI0860,820.21,2025-09-13,Pix
TX0012312,CLI0163,CLI0879,97.46,2025-12-21,Pix
TX0012313,CLI0074,CLI0517,1434.51,2025-11-09,Pix
TX0012314,CLI0383,CLI1055,10168.67,2025-11-14,Pix
TX0012315,CLI1297,CLI0783,2815.94,2025-09-17,Pix
TX0012316,CLI1173,CLI1329,2025.63,2025-10-30,Pix
TX0012317,CLI0482,CLI0562,2352.1,2025-11-24,Pix
TX0012318,CLI0042,CLI0642,583.81,2026-01-15,Pix
TX0012319,CLI0753,CLI0984,1401.46,2025-12-06,Pix
TX0012320,CLI0021,CLI1219,1934.83,2025-10-13,Pix
TX0012321,CLI1033,CLI1158,209.45,2025-11-18,Pix
TX0012322,CLI1303,CLI1250,1285.05,2025-11-29,Pix
TX0012323,CLI0525,CLI0998,11944.33,2025-10-29,Pix
TX0012324,CLI1445,CLI1497,1585.04,2026-02-10,Pix
TX0012325,CLI1063,CLI1337,2706.88,2025-11-06,Pix
TX0012326,CLI0815,CLI1333,1591.24,2025-10-21,Pix
TX0012327,CLI0011,CLI0087,2144.81,2025-12-04,Pix
TX0012328,CLI1344,CLI0354,2460.97,2026-01-16,Pix
TX0012329,CLI1370,CLI1445,109.68,2025-09-16,Pix
TX0012330,CLI0843,CLI0454,2943.76,2025-12-03,Pix
TX0012331,CLI0276,CLI0292,809.84,2025-11-13,Pix
TX0012332,CLI0424,CLI0840,1509.49,2025-11-04,Pix
TX0012333,CLI0557,CLI0192,1182.02,2025-09-11,Pix
TX0012334,CLI0701,CLI0385,1571.79,2025-12-11,Pix
TX0012335,CLI0160,CLI0932,586.45,2025-12-29,Pix
TX0012336,CLI0939,CLI0840,2154.5,2026-01-19,Pix
TX0012337,CLI1385,CLI0791,1362.01,2026-02-03,Pix
TX0012338,CLI0738,CLI1469,1377.02,2025-09-28,Pix
TX0012339,CLI0072,CLI0381,50.35,2026-02-16,Pix
TX0012340,CLI0652,CLI1133,14269.66,2025-12-16,Pix
TX0012341,CLI0206,CLI0971,2753.39,2025-10-16,Pix
TX0012342,CLI0145,CLI0279,6926.1,2026-01-07,Pix
TX0012343,CLI1084,CLI1133,4394.96,2025-10-14,Pix
TX0012344,CLI1193,CLI1302,2657.05,2025-12-29,Pix
TX0012345,CLI0273,CLI0887,1594.44,2026-01-22,Pix
TX0012346,CLI1137,CLI0147,1713.99,2025-11-23,Pix
TX0012347,CLI0449,CLI0914,857.15,2025-11-08,Pix
TX0012348,CLI1292,CLI1430,1817.92,2025-09-27,Pix
TX0012349,CLI0392,CLI0078,323.14,2026-02-04,Pix
TX0012350,CLI0016,CLI0793,1830.4,2026-02-14,Pix
TX0012351,CLI0951,CLI1484,2822.36,2025-09-17,Pix
TX0012352,CLI1190,CLI0294,879.63,2025-12-02,Pix
TX0012353,CLI0173,CLI0793,5654.79,2025-12-13,Pix
TX0012354,CLI0246,CLI1318,2211.86,2026-01-13,Pix
TX0012355,CLI1432,CLI0891,2071.18,2025-12-11,Pix
TX0012356,CLI1114,CLI0257,500.74,2025-12-25,Pix
TX0012357,CLI0936,CLI0110,150.39,2025-10-17,Pix
TX0012358,CLI0811,CLI0888,1319.69,2025-11-30,Pix
TX0012359,CLI0301,CLI0610,673.98,2026-02-08,Pix
TX0012360,CLI1433,CLI1470,1177.29,2025-11-07,Pix
TX0012361,CLI0709,CLI0060,2439.04,2025-12-05,Pix
TX0012362,CLI1460,CLI0242,1204.11,2025-09-03,Pix
TX0012363,CLI1175,CLI1104,2742.31,2026-02-17,Pix
TX0012364,CLI0085,CLI1325,1171.9,2026-01-11,Pix
TX0012365,CLI0797,CLI0097,2948.46,2026-01-11,Pix
TX0012366,CLI0874,CLI0895,1269.66,2025-11-18,Pix
TX0012367,CLI0262,CLI0191,2536.44,2025-12-06,Pix
TX0012368,CLI1149,CLI0998,11196.28,2025-12-10,Pix
TX0012369,CLI0522,CLI0986,2617.88,2026-01-17,Pix
TX0012370,CLI0888,CLI0719,1382.48,2025-09-18,Pix
TX0012371,CLI0402,CLI0183,2901.64,2025-12-02,Pix
TX0012372,CLI0427,CLI1313,2443.17,2025-11-09,Pix
TX0012373,CLI0710,CLI1209,360.6,2025-09-16,Pix
TX0012374,CLI1316,CLI0045,1891.83,2025-10-26,Pix
TX0012375,CLI0589,CLI0046,861.37,2025-09-16,Pix
TX0012376,CLI1096,CLI1497,881.26,2025-09-28,Pix
TX0012377,CLI0811,CLI0233,2355.14,2025-12-29,Pix
TX0012378,CLI1285,CLI1156,702.18,2025-09-16,Pix
TX0012379,CLI0042,CLI0449,2118.21,2026-02-11,Pix
TX0012380,CLI0272,CLI0998,5733.84,2025-12-19,Pix
TX0012381,CLI1156,CLI1394,1938.94,2026-01-30,Pix
TX0012382,CLI0518,CLI0279,12608.44,2025-10-29,Pix
TX0012383,CLI0612,CLI0997,1816.46,2025-09-06,Pix
TX0012384,CLI0201,CLI1103,92.64,2025-12-11,Pix
TX0012385,CLI0810,CLI1280,2786.23,2025-10-11,Pix
TX0012386,CLI0630,CLI0117,1134.56,2025-11-02,Pix
TX0012387,CLI1111,CLI1148,2474.06,2025-11-20,Pix
TX0012388,CLI1285,CLI1133,4859.76,2025-12-20,Pix
TX0012389,CLI0820,CLI0256,1220.54,2025-11-01,Pix
TX0012390,CLI0232,CLI1109,2992.9,2026-01-09,Pix
TX0012391,CLI0749,CLI0907,71.89,2025-10-05,Pix
TX0012392,CLI0987,CLI1031,609.46,2026-02-09,Pix
TX0012393,CLI1185,CLI0678,805.22,2026-01-12,Pix
TX0012394,CLI1273,CLI1329,2418.86,2025-12-14,Pix
TX0012395,CLI1309,CLI1171,297.39,2025-10-06,Pix
TX0012396,CLI0259,CLI0675,935.08,2025-11-24,Pix
TX0012397,CLI0074,CLI0659,1046.5,2026-02-02,Pix
TX0012398,CLI0981,CLI1417,2493.03,2026-01-13,Pix
TX0012399,CLI1074,CLI0701,2929.81,2025-11-01,Pix
TX0012400,CLI0703,CLI0279,9033.48,2026-01-07,Pix
TX0012401,CLI0345,CLI1302,2670.16,2025-12-06,Pix
TX0012402,CLI0563,CLI0528,99.83,2025-10-30,Pix
TX0012403,CLI0510,CLI0729,1542.43,2025-11-28,Pix
TX0012404,CLI0531,CLI1201,584.35,2025-12-13,Pix
TX0012405,CLI1321,CLI1313,10464.67,2025-10-21,Pix
TX0012406,CLI0164,CLI1050,492.56,2026-01-26,Pix
TX0012407,CLI0194,CLI1313,9192.41,2025-09-06,Pix
TX0012408,CLI0672,CLI0207,1283.6,2025-12-27,Pix
TX0012409,CLI0573,CLI0764,878.86,2025-11-10,Pix
TX0012410,CLI0118,CLI0793,6520.03,2026-01-14,Pix
TX0012411,CLI1057,CLI1332,1556.12,2026-02-15,Pix
TX0012412,CLI0236,CLI0543,475.36,2026-02-07,Pix
TX0012413,CLI0868,CLI0366,862.61,2025-12-16,Pix
TX0012414,CLI1312,CLI0331,1137.04,2025-12-09,Pix
TX0012415,CLI1454,CLI0279,2859.11,2025-10-17,Pix
TX0012416,CLI0823,CLI1055,1681.97,2025-09-13,Pix
TX0012417,CLI0599,CLI1382,2762.65,2026-03-01,Pix
TX0012418,CLI1307,CLI0644,65.66,2025-10-14,Pix
TX0012419,CLI0295,CLI1402,2367.36,2026-02-27,Pix
TX0012420,CLI1281,CLI1290,2880.83,2026-01-21,Pix
TX0012421,CLI0085,CLI1034,588.76,2025-11-28,Pix
TX0012422,CLI1167,CLI1055,2281.41,2025-10-24,Pix
TX0012423,CLI0372,CLI0726,2426.62,2026-01-24,Pix
TX0012424,CLI1288,CLI0279,14648.71,2025-12-13,Pix
TX0012425,CLI0783,CLI1135,1052.15,2025-12-10,Pix
TX0012426,CLI0288,CLI0719,732.32,2025-09-24,Pix
TX0012427,CLI0225,CLI1238,2074.51,2025-11-01,Pix
TX0012428,CLI0093,CLI0728,1959.33,2026-02-16,Pix
TX0012429,CLI0230,CLI0348,1865.38,2026-01-01,Pix
TX0012430,CLI0488,CLI1348,1368.99,2025-10-17,Pix
TX0012431,CLI0414,CLI0998,8987.87,2025-11-02,Pix
TX0012432,CLI0072,CLI0558,739.93,2025-10-05,Pix
TX0012433,CLI0838,CLI1133,12273.51,2026-02-06,Pix
TX0012434,CLI1422,CLI0461,2966.42,2026-02-04,Pix
TX0012435,CLI0027,CLI0882,1588.47,2026-02-20,Pix
TX0012436,CLI0925,CLI1058,764.36,2025-09-08,Pix
TX0012437,CLI0026,CLI0793,6573.49,2025-09-12,Pix
TX0012438,CLI0673,CLI0398,456.38,2025-10-19,Pix
TX0012439,CLI1196,CLI0775,1748.31,2026-02-06,Pix
TX0012440,CLI0709,CLI0236,2082.19,2025-11-19,Pix
TX0012441,CLI0312,CLI1429,1294.66,2025-11-23,Pix
TX0012442,CLI1439,CLI1055,3839.52,2025-12-02,Pix
TX0012443,CLI0974,CLI0998,5586.57,2025-12-08,Pix
TX0012444,CLI0850,CLI0680,684.83,2025-09-02,Pix
TX0012445,CLI1367,CLI1133,8774.75,2025-11-17,Pix
TX0012446,CLI1220,CLI0055,2715.12,2025-11-19,Pix
TX0012447,CLI0814,CLI1484,1363.56,2025-12-02,Pix
TX0012448,CLI0305,CLI1133,11148.54,2025-12-16,Pix
TX0012449,CLI1330,CLI1122,1557.14,2025-10-11,Pix
TX0012450,CLI1336,CLI0450,2311.25,2025-10-17,Pix
TX0012451,CLI1129,CLI0836,1452.05,2026-01-16,Pix
TX0012452,CLI1472,CLI0624,2663.2,2025-12-16,Pix
TX0012453,CLI0957,CLI0971,2397.8,2026-02-15,Pix
TX0012454,CLI0670,CLI0113,268.66,2025-10-25,Pix
TX0012455,CLI0482,CLI1082,854.89,2025-11-12,Pix
TX0012456,CLI0436,CLI0279,12086.5,2025-09-16,Pix
TX0012457,CLI0428,CLI1133,9941.01,2026-02-06,Pix
TX0012458,CLI1441,CLI1133,12167.64,2025-11-25,Pix
TX0012459,CLI1446,CLI0114,2249.15,2025-09-19,Pix
TX0012460,CLI1274,CLI1140,2115.89,2026-01-01,Pix
TX0012461,CLI1129,CLI0259,654.61,2026-02-10,Pix
TX0012462,CLI1183,CLI0479,2227.37,2025-10-29,Pix
TX0012463,CLI0354,CLI0986,1745.11,2025-11-03,Pix
TX0012464,CLI0041,CLI0279,9165.72,2025-09-27,Pix
TX0012465,CLI0011,CLI0169,405.36,2026-02-14,Pix
TX0012466,CLI0659,CLI0221,341.84,2026-01-16,Pix
TX0012467,CLI0344,CLI1313,9252.91,2025-10-21,Pix
TX0012468,CLI1210,CLI1127,2239.1,2026-02-22,Pix
TX0012469,CLI1253,CLI0676,974.84,2025-12-27,Pix
TX0012470,CLI1069,CLI0597,893.79,2025-11-26,Pix
TX0012471,CLI0002,CLI1190,723.96,2026-01-17,Pix
TX0012472,CLI0811,CLI0514,247.08,2025-10-22,Pix
TX0012473,CLI1047,CLI0998,7740.74,2026-01-20,Pix
TX0012474,CLI1431,CLI1229,1278.08,2026-03-01,Pix
TX0012475,CLI0755,CLI0256,722.35,2025-09-27,Pix
TX0012476,CLI0060,CLI0583,909.08,2025-10-01,Pix
TX0012477,CLI0414,CLI0630,2804.59,2025-12-17,Pix
TX0012478,CLI1289,CLI0043,1287.44,2025-12-28,Pix
TX0012479,CLI1026,CLI0811,222.64,2025-11-08,Pix
TX0012480,CLI0717,CLI1433,2586.39,2026-01-31,Pix
TX0012481,CLI0937,CLI1313,9333.7,2025-12-27,Pix
TX0012482,CLI0010,CLI0464,2512.25,2025-09-18,Pix
TX0012483,CLI0422,CLI1402,2752.89,2025-09-27,Pix
TX0012484,CLI1322,CLI0279,12057.21,2025-09-29,Pix
TX0012485,CLI1466,CLI1164,2188.15,2025-11-18,Pix
TX0012486,CLI0951,CLI0178,2131.67,2025-11-24,Pix
TX0012487,CLI1424,CLI0798,1689.41,2025-12-31,Pix
TX0012488,CLI1118,CLI1121,1967.67,2025-12-25,Pix
TX0012489,CLI1227,CLI0679,1565.0,2025-10-09,Pix
TX0012490,CLI0088,CLI0193,1579.11,2025-11-25,Pix
TX0012491,CLI0716,CLI0044,1926.03,2025-11-22,Pix
TX0012492,CLI0197,CLI1456,465.69,2025-10-11,Pix
TX0012493,CLI0982,CLI1139,1046.3,2025-12-27,Pix
TX0012494,CLI0875,CLI0253,2447.29,2025-09-05,Pix
TX0012495,CLI0249,CLI1254,2256.98,2025-12-20,Pix
TX0012496,CLI0698,CLI1055,10352.84,2025-09-11,Pix
TX0012497,CLI0396,CLI0279,6537.62,2025-10-25,Pix
TX0012498,CLI0178,CLI0793,3790.25,2026-02-26,Pix
TX0012499,CLI0288,CLI0793,10632.0,2025-10-25,Pix
TX0012500,CLI1030,CLI1314,1463.43,2026-02-19,Pix
TX0012501,CLI1146,CLI0524,2668.99,2025-12-31,Pix
TX0012502,CLI0480,CLI0610,2868.84,2025-12-22,Pix
TX0012503,CLI0946,CLI0486,2227.58,2026-02-04,Pix
TX0012504,CLI0076,CLI0043,39.65,2025-10-21,Pix
TX0012505,CLI1278,CLI0065,1135.77,2025-10-30,Pix
TX0012506,CLI1339,CLI0279,12834.74,2026-02-28,Pix
TX0012507,CLI0831,CLI1403,1407.75,2025-10-01,Pix
TX0012508,CLI1430,CLI0313,2896.66,2026-01-21,Pix
TX0012509,CLI1375,CLI0279,5337.54,2025-11-12,Pix
TX0012510,CLI0491,CLI0243,1153.17,2025-09-13,Pix
TX0012511,CLI0738,CLI0999,526.49,2026-02-07,Pix
TX0012512,CLI1352,CLI1207,1069.1,2025-10-21,Pix
TX0012513,CLI0774,CLI0673,1473.66,2025-12-12,Pix
TX0012514,CLI0001,CLI0464,897.74,2026-01-15,Pix
TX0012515,CLI0422,CLI1133,7533.22,2026-01-14,Pix
TX0012516,CLI0740,CLI0411,786.27,2026-01-14,Pix
TX0012517,CLI0035,CLI0470,611.96,2025-10-27,Pix
TX0012518,CLI0249,CLI1133,14236.63,2026-01-10,Pix
TX0012519,CLI0253,CLI0105,2386.45,2025-09-07,Pix
TX0012520,CLI0486,CLI1220,101.12,2025-10-24,Pix
TX0012521,CLI0005,CLI1332,1230.3,2026-02-17,Pix
TX0012522,CLI0253,CLI1288,1991.16,2025-11-20,Pix
TX0012523,CLI0472,CLI0428,559.86,2026-02-28,Pix
TX0012524,CLI0283,CLI0279,6897.89,2026-02-20,Pix
TX0012525,CLI0560,CLI1133,13972.04,2026-02-05,Pix
TX0012526,CLI0219,CLI0465,853.29,2025-09-03,Pix
TX0012527,CLI0814,CLI0531,2160.99,2025-12-02,Pix
TX0012528,CLI0113,CLI1420,2167.81,2025-11-29,Pix
TX0012529,CLI1260,CLI1313,14037.92,2025-10-24,Pix
TX0012530,CLI1342,CLI0998,10453.48,2026-02-15,Pix
TX0012531,CLI0186,CLI0106,103.86,2025-10-06,Pix
TX0012532,CLI0495,CLI1214,25.32,2026-02-20,Pix
TX0012533,CLI0385,CLI0498,1446.35,2026-02-17,Pix
TX0012534,CLI0125,CLI0673,1129.1,2025-09-11,Pix
TX0012535,CLI1196,CLI0627,2197.71,2025-12-11,Pix
TX0012536,CLI0842,CLI0354,2689.49,2025-09-05,Pix
TX0012537,CLI0724,CLI0396,1208.55,2026-02-02,Pix
TX0012538,CLI1138,CLI0686,1429.7,2025-11-29,Pix
TX0012539,CLI1157,CLI1058,146.29,2026-02-13,Pix
TX0012540,CLI0021,CLI1055,13160.81,2026-01-31,Pix
TX0012541,CLI0547,CLI0279,4008.85,2025-09-07,Pix
TX0012542,CLI0320,CLI0793,3672.25,2025-10-30,Pix
TX0012543,CLI1297,CLI0998,5201.25,2025-09-03,Pix
TX0012544,CLI1117,CLI0793,6812.76,2025-12-17,Pix
TX0012545,CLI0190,CLI1055,11956.86,2025-12-24,Pix
TX0012546,CLI0807,CLI1404,736.85,2025-09-17,Pix
TX0012547,CLI0402,CLI1106,293.59,2026-02-22,Pix
TX0012548,CLI0782,CLI0672,1070.25,2025-12-30,Pix
TX0012549,CLI0542,CLI0872,301.93,2025-11-04,Pix
TX0012550,CLI0146,CLI1087,990.69,2026-03-01,Pix
TX0012551,CLI0431,CLI0741,76.15,2025-09-15,Pix
TX0012552,CLI0198,CLI0998,7249.94,2026-01-27,Pix
TX0012553,CLI1454,CLI0793,10881.31,2026-01-29,Pix
TX0012554,CLI1405,CLI0092,1396.82,2025-12-28,Pix
TX0012555,CLI0007,CLI1119,2766.6,2026-02-08,Pix
TX0012556,CLI0391,CLI1322,1530.93,2025-12-03,Pix
TX0012557,CLI1391,CLI0700,2611.36,2026-01-24,Pix
TX0012558,CLI1466,CLI0405,123.31,2026-01-15,Pix
TX0012559,CLI1097,CLI0877,924.63,2026-01-26,Pix
TX0012560,CLI0565,CLI0593,2546.04,2025-11-11,Pix
TX0012561,CLI0499,CLI1313,9884.58,2026-01-24,Pix
TX0012562,CLI0883,CLI0298,2848.7,2025-12-02,Pix
TX0012563,CLI1374,CLI0727,2970.98,2025-12-05,Pix
TX0012564,CLI0327,CLI1152,2500.37,2025-10-11,Pix
TX0012565,CLI1198,CLI0279,8106.42,2025-10-05,Pix
TX0012566,CLI0239,CLI0505,922.01,2025-10-17,Pix
TX0012567,CLI0614,CLI1123,1383.19,2026-02-17,Pix
TX0012568,CLI0938,CLI0940,583.03,2025-11-02,Pix
TX0012569,CLI1174,CLI0935,949.49,2026-01-25,Pix
TX0012570,CLI0575,CLI0274,821.58,2025-12-08,Pix
TX0012571,CLI0867,CLI1208,2393.22,2026-01-06,Pix
TX0012572,CLI1377,CLI0149,2607.78,2025-12-15,Pix
TX0012573,CLI0399,CLI1133,6989.94,2026-01-24,Pix
TX0012574,CLI0345,CLI0692,775.92,2026-02-10,Pix
TX0012575,CLI0711,CLI0659,1299.3,2026-01-11,Pix
TX0012576,CLI0922,CLI0613,2154.67,2026-02-06,Pix
TX0012577,CLI0069,CLI0287,1751.08,2025-10-23,Pix
TX0012578,CLI1404,CLI1133,2664.52,2026-02-22,Pix
TX0012579,CLI1015,CLI0068,2637.13,2025-09-25,Pix
TX0012580,CLI0274,CLI0148,2378.73,2025-12-02,Pix
TX0012581,CLI0311,CLI0091,120.71,2026-01-01,Pix
TX0012582,CLI0075,CLI1170,2595.66,2025-10-07,Pix
TX0012583,CLI1468,CLI0880,1250.92,2025-11-10,Pix
TX0012584,CLI0556,CLI0998,14704.52,2025-11-08,Pix
TX0012585,CLI0304,CLI1313,11119.4,2026-01-20,Pix
TX0012586,CLI1210,CLI1124,2519.48,2025-12-08,Pix
TX0012587,CLI0673,CLI1386,2964.96,2025-09-13,Pix
TX0012588,CLI0232,CLI0673,1646.74,2026-02-18,Pix
TX0012589,CLI1239,CLI0785,2460.46,2026-02-01,Pix
TX0012590,CLI1270,CLI0548,720.59,2025-11-17,Pix
TX0012591,CLI0311,CLI0743,1813.27,2026-01-03,Pix
TX0012592,CLI0314,CLI1059,2309.86,2026-02-21,Pix
TX0012593,CLI1267,CLI0308,2475.67,2025-12-31,Pix
TX0012594,CLI0926,CLI0190,2773.47,2025-12-22,Pix
TX0012595,CLI0215,CLI0998,7905.99,2025-09-02,Pix
TX0012596,CLI0470,CLI0104,1381.96,2026-01-31,Pix
TX0012597,CLI1481,CLI1120,2396.12,2025-11-22,Pix
TX0012598,CLI0108,CLI0397,2957.38,2025-09-22,Pix
TX0012599,CLI0339,CLI0998,13652.82,2025-09-24,Pix
TX0012600,CLI0658,CLI0793,13156.72,2025-11-11,Pix
TX0012601,CLI0877,CLI1133,13251.15,2025-09-08,Pix
TX0012602,CLI1303,CLI1396,2435.4,2025-10-24,Pix
TX0012603,CLI0659,CLI1298,2338.56,2026-01-19,Pix
TX0012604,CLI0318,CLI1410,2292.5,2026-01-27,Pix
TX0012605,CLI0652,CLI0793,3425.42,2025-11-25,Pix
TX0012606,CLI1020,CLI0871,56.74,2025-10-31,Pix
TX0012607,CLI0299,CLI1165,1792.16,2026-01-20,Pix
TX0012608,CLI0986,CLI1365,1638.14,2025-09-08,Pix
TX0012609,CLI1347,CLI0340,316.56,2025-10-06,Pix
TX0012610,CLI1455,CLI0973,2634.45,2025-11-16,Pix
TX0012611,CLI1042,CLI1133,3531.63,2026-01-28,Pix
TX0012612,CLI0902,CLI1133,12231.04,2026-02-09,Pix
TX0012613,CLI1185,CLI1259,275.47,2026-01-17,Pix
TX0012614,CLI0564,CLI1080,1379.26,2025-11-25,Pix
TX0012615,CLI0643,CLI0915,594.72,2026-02-24,Pix
TX0012616,CLI1138,CLI0420,532.71,2025-09-30,Pix
TX0012617,CLI0557,CLI1133,7828.7,2025-09-10,Pix
TX0012618,CLI1128,CLI1416,2660.38,2025-11-17,Pix
TX0012619,CLI0888,CLI0706,2293.38,2025-09-30,Pix
TX0012620,CLI1487,CLI0793,10609.78,2025-09-24,Pix
TX0012621,CLI1375,CLI1055,11702.99,2025-09-02,Pix
TX0012622,CLI0575,CLI0424,1882.27,2025-12-23,Pix
TX0012623,CLI0355,CLI0279,11595.26,2026-01-10,Pix
TX0012624,CLI0980,CLI1385,2796.14,2025-10-02,Pix
TX0012625,CLI1468,CLI0263,2157.56,2025-10-17,Pix
TX0012626,CLI0811,CLI1117,1554.29,2025-10-07,Pix
TX0012627,CLI0929,CLI1055,14773.46,2026-01-15,Pix
TX0012628,CLI0878,CLI1002,897.74,2025-09-21,Pix
TX0012629,CLI1314,CLI0793,7728.53,2025-12-26,Pix
TX0012630,CLI1168,CLI1276,1473.51,2026-01-02,Pix
TX0012631,CLI0368,CLI0956,1199.59,2026-01-11,Pix
TX0012632,CLI1013,CLI1239,2602.97,2026-01-06,Pix
TX0012633,CLI0073,CLI0782,1208.53,2026-02-28,Pix
TX0012634,CLI0304,CLI0484,2207.79,2025-12-26,Pix
TX0012635,CLI0420,CLI1133,13286.03,2025-11-26,Pix
TX0012636,CLI1209,CLI0953,437.31,2025-11-12,Pix
TX0012637,CLI0323,CLI1055,9587.9,2025-12-03,Pix
TX0012638,CLI1212,CLI1268,312.0,2026-01-22,Pix
TX0012639,CLI1037,CLI0852,2242.66,2026-02-11,Pix
TX0012640,CLI0799,CLI1058,1153.84,2025-09-30,Pix
TX0012641,CLI1136,CLI0759,1117.63,2025-10-21,Pix
TX0012642,CLI0161,CLI0155,2248.18,2025-11-01,Pix
TX0012643,CLI0863,CLI1497,1719.07,2025-09-17,Pix
TX0012644,CLI0008,CLI0850,1469.07,2026-01-13,Pix
TX0012645,CLI0227,CLI1280,2674.11,2025-12-15,Pix
TX0012646,CLI0040,CLI0274,2433.48,2026-01-06,Pix
TX0012647,CLI1084,CLI1145,2366.89,2026-02-21,Pix
TX0012648,CLI0987,CLI0805,1908.72,2025-10-22,Pix
TX0012649,CLI0754,CLI1227,1193.24,2025-10-18,Pix
TX0012650,CLI0391,CLI0944,1640.41,2025-12-10,Pix
TX0012651,CLI0035,CLI1068,2099.79,2025-09-03,Pix
TX0012652,CLI0465,CLI0062,1581.45,2025-10-02,Pix
TX0012653,CLI1157,CLI0793,4301.6,2025-10-22,Pix
TX0012654,CLI0832,CLI0294,1761.08,2025-12-18,Pix
TX0012655,CLI0667,CLI0193,472.89,2026-01-08,Pix
TX0012656,CLI0573,CLI0665,350.25,2025-10-10,Pix
TX0012657,CLI0786,CLI0279,6951.8,2025-10-09,Pix
TX0012658,CLI0713,CLI0793,2193.45,2025-09-02,Pix
TX0012659,CLI1210,CLI1104,1346.23,2026-02-21,Pix
TX0012660,CLI0979,CLI1229,1331.63,2026-01-17,Pix
TX0012661,CLI0584,CLI1251,2969.13,2025-12-05,Pix
TX0012662,CLI1105,CLI1082,2058.63,2025-09-07,Pix
TX0012663,CLI0709,CLI0793,4706.08,2025-12-05,Pix
TX0012664,CLI0729,CLI0128,797.22,2025-11-07,Pix
TX0012665,CLI0773,CLI1215,1502.73,2025-10-20,Pix
TX0012666,CLI0637,CLI0255,2567.76,2025-12-14,Pix
TX0012667,CLI0651,CLI1272,2384.37,2026-02-06,Pix
TX0012668,CLI0627,CLI0998,5348.36,2026-02-28,Pix
TX0012669,CLI0042,CLI0503,2632.63,2025-09-11,Pix
TX0012670,CLI0314,CLI0793,4119.69,2026-02-08,Pix
TX0012671,CLI1493,CLI1399,201.48,2025-10-27,Pix
TX0012672,CLI0297,CLI1453,2445.57,2025-09-19,Pix
TX0012673,CLI0088,CLI0879,1399.48,2025-10-26,Pix
TX0012674,CLI0844,CLI0085,1216.9,2025-09-05,Pix
TX0012675,CLI0800,CLI0814,480.6,2025-12-03,Pix
TX0012676,CLI1444,CLI1340,1926.55,2026-01-18,Pix
TX0012677,CLI0308,CLI1055,7373.03,2026-02-24,Pix
TX0012678,CLI1321,CLI0218,1963.44,2026-02-06,Pix
TX0012679,CLI0070,CLI0494,1725.75,2025-10-23,Pix
TX0012680,CLI0705,CLI1030,1973.24,2025-11-28,Pix
TX0012681,CLI0147,CLI0793,4966.38,2026-01-16,Pix
TX0012682,CLI1192,CLI1184,2267.15,2025-10-13,Pix
TX0012683,CLI0884,CLI0878,998.67,2026-02-27,Pix
